cohort.lower.bound,cohort.upper.bound,age,diag.year.lower.bound,diag.year.upper.bound,ir.mean,ir.sd,size,num
1935,1939,76,2011,2015,451.585110129479,9.71790800080072,18.576080372,280494027.16
1935,1939,77,2012,2016,458.438537167665,10.7286386748638,18.536193214,278760590.1
1935,1939,78,2013,2017,434.621519967705,20.9773058166917,18.580944548,280764268.1
1935,1939,79,2014,2018,460.119211050489,20.6025025285035,18.481687876,276306137.72
1935,1939,80,2015,2019,429.963691954902,NaN,18.358223536,270787111.36
1935,1939,81,2016,2020,423.878959361416,22.8850535541397,18.428108516,274058210.98
1935,1939,82,2017,2021,421.162631573489,31.0662807410856,18.535035638,278791381.22
1935,1939,83,2018,2022,432.036187374072,21.7056419086752,18.523022995,278311657.325
1935,1939,84,2019,2023,392.886515008948,40.2444329445399,18.6134288666667,282427661.666667
1940,1944,29,1969,1973,10.4540544307767,NaN,16.95984284,214861227.8
1940,1944,30,1970,1974,16.0056220864124,1.02216577521997,17.142174576,221297772.98
1940,1944,31,1971,1975,23.0497504433642,2.00582619531888,17.36496771,230232310.76
1940,1944,32,1972,1976,27.2839495804758,5.38256810176042,16.946324852,213915913.76
1940,1944,33,1973,1977,32.2426719942207,6.32297692384199,17.113982798,220088423.06
1940,1944,34,1974,1978,35.3990194694453,6.188769528046,17.17528981,222549301.22
1940,1944,35,1975,1979,44.3862304768272,2.9438414668586,17.432670924,232896101.5
1940,1944,36,1976,1980,52.0903449810208,3.78917479969295,17.536052116,237436565.16
1940,1944,37,1977,1981,60.1937121201199,5.6367992210449,17.76754236,245968139.38
1940,1944,38,1978,1982,71.1073593083915,8.50260726796918,17.536839924,237632071.74
1940,1944,39,1979,1983,79.1933935912749,11.7652389382026,17.345405328,230229323.96
1940,1944,40,1980,1984,91.5309657811102,5.59554114320485,17.005446238,216878700.2
1940,1944,41,1981,1985,105.639632283537,6.00217762324132,17.17379289,224832511.32
1940,1944,42,1982,1986,131.420853172175,14.2924788656749,17.083952384,221381173.58
1940,1944,43,1983,1987,135.804484891646,8.40680309149446,17.497753612,237182714.24
1940,1944,44,1984,1988,151.902509004642,12.6995284896177,18.161251472,266561938.86
1940,1944,45,1985,1989,172.294617843542,8.93365073644431,18.713750074,289640724.12
1940,1944,46,1986,1990,187.216735244128,15.6548177135748,18.664234,287227783.84
1940,1944,47,1987,1991,204.556485928632,16.9303811193271,18.778922956,291665916.48
1940,1944,48,1988,1992,225.64486755364,12.1378012567079,18.549308538,282425767.36
1940,1944,49,1989,1993,210.44816923614,12.8582019956894,17.970384306,256215321.58
1940,1944,50,1990,1994,230.5011423649,10.9660309216468,17.5746001,238965499.4
1940,1944,51,1991,1995,244.980067153739,15.0984513655234,17.158282484,221036700.56
1940,1944,52,1992,1996,251.19764836634,18.6300347043994,17.077518564,217880569.14
1940,1944,53,1993,1997,254.851180864524,14.8614538783377,16.96100927,213645071.3
1940,1944,54,1994,1998,278.49082057163,16.5723343045219,16.773208962,206820467.62
1940,1944,55,1995,1999,297.355467401823,7.85109201606463,16.447651658,195303713.18
1940,1944,56,1996,2000,322.093714239113,19.5515263571082,16.550520314,199354433.02
1940,1944,57,1997,2001,328.482224350143,19.8510954844873,16.659467058,203646901.54
1940,1944,58,1998,2002,353.227649345101,20.1643870573759,16.923166544,213665828.06
1940,1944,59,1999,2003,350.451655889415,17.2722898431409,17.240202764,225644131.1
1940,1944,60,2000,2004,355.844356374658,18.0673613820637,17.776318156,245871159.82
1940,1944,61,2001,2005,353.123629127796,11.3146953665761,17.924458626,252135314.78
1940,1944,62,2002,2006,351.302274656981,12.272655474889,18.04720769,257300433.8
1940,1944,63,2003,2007,360.328677332921,14.2348810008521,18.1713881,262569623.08
1940,1944,64,2004,2008,368.148757840566,16.1733615707416,18.230008644,265034741.84
1940,1944,65,2005,2009,409.605685973789,19.2809298785722,18.176292926,262714045.82
1940,1944,66,2006,2010,409.857063828755,22.5852664894968,18.175382948,262673978.58
1940,1944,67,2007,2011,415.971308188766,15.9623705241109,18.192355304,263416217.24
1940,1944,68,2008,2012,423.874349512588,11.7745641451561,18.205956534,264015605.42
1940,1944,69,2009,2013,434.031025343531,12.2904700389629,18.346073608,270240058.22
1940,1944,70,2010,2014,442.966672413372,13.4525761744102,18.496905094,276932850.4
1940,1944,71,2011,2015,451.180090430296,21.4155809785537,18.576080372,280494027.16
1940,1944,72,2012,2016,465.306075981008,22.0617879589381,18.536193214,278760590.1
1940,1944,73,2013,2017,466.824731805695,23.8754855986072,18.580944548,280764268.1
1940,1944,74,2014,2018,458.305886778268,7.96724925610003,18.481687876,276306137.72
1940,1944,75,2015,2019,432.098054791261,NaN,18.358223536,270787111.36
1940,1944,76,2016,2020,465.974882925814,19.8080370445865,18.428108516,274058210.98
1940,1944,77,2017,2021,458.217742794158,30.9859874791112,18.535035638,278791381.22
1940,1944,78,2018,2022,466.08062155992,34.7453193124345,18.523022995,278311657.325
1940,1944,79,2019,2023,458.506929884556,29.2367777351688,18.6134288666667,282427661.666667
1940,1944,80,2020,2024,433.285940644616,22.1641608414636,18.84669434,292939568.55
1940,1944,81,2021,2025,467.865128548097,NaN,18.63286057,282971951.5
1945,1949,24,1969,1973,1.39971725711406,NaN,16.95984284,214861227.8
1945,1949,25,1970,1974,2.85469139802405,2.03251724183072,17.142174576,221297772.98
1945,1949,26,1971,1975,6.61802338828278,2.52690265266429,17.36496771,230232310.76
1945,1949,27,1972,1976,7.21462188225223,2.8860514878167,16.946324852,213915913.76
1945,1949,28,1973,1977,11.8186995550156,3.13989882523169,17.113982798,220088423.06
1945,1949,29,1974,1978,15.0058789043884,3.30809806436693,17.17528981,222549301.22
1945,1949,30,1975,1979,17.1043964578739,4.04069654007691,17.432670924,232896101.5
1945,1949,31,1976,1980,22.9778325010408,2.8706559225912,17.536052116,237436565.16
1945,1949,32,1977,1981,27.0208218950298,2.33277899045116,17.76754236,245968139.38
1945,1949,33,1978,1982,32.3366693906957,5.98576614611465,17.536839924,237632071.74
1945,1949,34,1979,1983,38.3050284353162,4.65077010275168,17.345405328,230229323.96
1945,1949,35,1980,1984,54.1828802546148,6.43667092582311,17.005446238,216878700.2
1945,1949,36,1981,1985,59.8692377968176,7.50324071525996,17.17379289,224832511.32
1945,1949,37,1982,1986,65.831172036814,2.28633682100693,17.083952384,221381173.58
1945,1949,38,1983,1987,80.8773018748953,6.50293473622479,17.497753612,237182714.24
1945,1949,39,1984,1988,84.1050880808896,7.84181053081162,18.161251472,266561938.86
1945,1949,40,1985,1989,104.26043726184,3.93559752024027,18.713750074,289640724.12
1945,1949,41,1986,1990,118.939068305498,9.22932204001352,18.664234,287227783.84
1945,1949,42,1987,1991,134.774041269756,11.6623936732367,18.778922956,291665916.48
1945,1949,43,1988,1992,141.346941196511,10.0209791681009,18.549308538,282425767.36
1945,1949,44,1989,1993,147.085473137058,9.15002558795496,17.970384306,256215321.58
1945,1949,45,1990,1994,169.353667363326,14.543708713483,17.5746001,238965499.4
1945,1949,46,1991,1995,188.004787908563,15.2389208992869,17.158282484,221036700.56
1945,1949,47,1992,1996,194.346674099228,12.7950928055851,17.077518564,217880569.14
1945,1949,48,1993,1997,222.68721446393,11.7517683996796,16.96100927,213645071.3
1945,1949,49,1994,1998,231.548568312972,15.2372580891912,16.773208962,206820467.62
1945,1949,50,1995,1999,243.082503681326,9.3049626710125,16.447651658,195303713.18
1945,1949,51,1996,2000,265.246624515241,14.9212773318259,16.550520314,199354433.02
1945,1949,52,1997,2001,263.034337794819,20.6975665194745,16.659467058,203646901.54
1945,1949,53,1998,2002,269.404365469334,22.5622241199809,16.923166544,213665828.06
1945,1949,54,1999,2003,274.47533777484,17.5835712117777,17.240202764,225644131.1
1945,1949,55,2000,2004,285.081521732995,20.977880080429,17.776318156,245871159.82
1945,1949,56,2001,2005,290.086557351941,29.1701665741441,17.924458626,252135314.78
1945,1949,57,2002,2006,293.312008648346,20.6020075624109,18.04720769,257300433.8
1945,1949,58,2003,2007,300.663952693843,11.0870412880908,18.1713881,262569623.08
1945,1949,59,2004,2008,313.12030609987,9.61057795771745,18.230008644,265034741.84
1945,1949,60,2005,2009,329.455968236957,7.76194766571296,18.176292926,262714045.82
1945,1949,61,2006,2010,333.174745590277,12.285358480982,18.175382948,262673978.58
1945,1949,62,2007,2011,351.123868155706,10.2260835634354,18.192355304,263416217.24
1945,1949,63,2008,2012,371.279691615153,12.1612689764403,18.205956534,264015605.42
1945,1949,64,2009,2013,368.572445296427,9.40212990549799,18.346073608,270240058.22
1945,1949,65,2010,2014,432.51169166653,12.9127674935814,18.496905094,276932850.4
1945,1949,66,2011,2015,414.349978080181,12.7211899277982,18.576080372,280494027.16
1945,1949,67,2012,2016,418.520486648962,6.06397740037954,18.536193214,278760590.1
1945,1949,68,2013,2017,431.407487177326,8.62254280412252,18.580944548,280764268.1
1945,1949,69,2014,2018,438.076196710329,26.5607839924476,18.481687876,276306137.72
1945,1949,70,2015,2019,446.593120237269,NaN,18.358223536,270787111.36
1945,1949,71,2016,2020,451.868194133894,24.8189536552563,18.428108516,274058210.98
1945,1949,72,2017,2021,471.888246279892,24.6551389933068,18.535035638,278791381.22
1945,1949,73,2018,2022,485.052848048182,34.2722938688094,18.523022995,278311657.325
1945,1949,74,2019,2023,489.172178700534,31.0944202678606,18.6134288666667,282427661.666667
1945,1949,75,2020,2024,459.765847955255,61.4998056137156,18.84669434,292939568.55
1945,1949,76,2021,2025,459.03216774392,NaN,18.63286057,282971951.5
1950,1954,19,1969,1973,0.666453401578162,NaN,16.95984284,214861227.8
1950,1954,20,1970,1974,0.922443813533386,0.346120562867012,17.142174576,221297772.98
1950,1954,21,1971,1975,0.234223852420235,0.405687612736362,17.36496771,230232310.76
1950,1954,22,1972,1976,1.2489594957819,0.922335628481551,16.946324852,213915913.76
1950,1954,23,1973,1977,1.57861400193337,0.513669081774691,17.113982798,220088423.06
1950,1954,24,1974,1978,2.49534501570197,0.909036322458362,17.17528981,222549301.22
1950,1954,25,1975,1979,3.19007928075639,1.0743408180758,17.432670924,232896101.5
1950,1954,26,1976,1980,5.49736544068245,1.9854477791906,17.536052116,237436565.16
1950,1954,27,1977,1981,8.73630014856441,1.06049892268328,17.76754236,245968139.38
1950,1954,28,1978,1982,10.1604007356078,1.97795318415127,17.536839924,237632071.74
1950,1954,29,1979,1983,15.7553235586456,1.46386929390237,17.345405328,230229323.96
1950,1954,30,1980,1984,16.2565210551886,1.93740778421725,17.005446238,216878700.2
1950,1954,31,1981,1985,26.0809185961848,4.23122867370631,17.17379289,224832511.32
1950,1954,32,1982,1986,28.7544119047135,5.08458989911573,17.083952384,221381173.58
1950,1954,33,1983,1987,33.0699561952573,5.26863184095485,17.497753612,237182714.24
1950,1954,34,1984,1988,36.2552645906656,2.12681983322417,18.161251472,266561938.86
1950,1954,35,1985,1989,47.1094090743062,4.29552350168233,18.713750074,289640724.12
1950,1954,36,1986,1990,57.6151792108907,7.52059770727879,18.664234,287227783.84
